"---PBT Bankroll Export---"
id,starttime,endtime,breakminutes,playingminutes,variant,game,limit,tablesize,location,type,currency,exchangerate,buyin,cashout,netprofit,grossprofit,rebuys,rebuycosts,addoncosts,bounties,bountycosts,smallblind,bigblind,3rdblind,ante,expenses,expensesfromstack,handsperhour,place,player,itm,mttname,startstack,private,casinoid,staking,stakingpercent,sharesincomings,sharesoutgoings,stakingplayer,sessionnote,tags,notes,chipgraph,updatetimes
7764355,"2025-04-29 15:12:01","2025-04-29 23:25:00",66,427,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.633755,500,382,-618,-618,5,500,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":3,""n"":""Rebuy""},{""p"":5,""n"":""Rebuy""},{""p"":8,""n"":""Rebuy""},{""p"":10,""n"":""Rebuy""}]","[-75,0,-25,0,-330,-30,-61,-50,0,-50,0,-118]","[1745954848,1745954848,1745955599,1745955599,1745961905,1745961905,1745961923,1745962071,1745962071,1745963191,1745963191,1745983505]"
7753473,"2025-04-27 19:21:36","2025-04-28 00:16:00",32,262,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Gerrard home game","Home Game",CAD,0.632056,500,400,-200,-200,1,100,,,,1,3,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""}]","[-100,0,-100]","[1745799871,1745799871,1745813795]"
7741085,"2025-04-26 15:54:43","2025-04-27 00:47:00",74,458,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.634472,500,795,295,295,0,0,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,[],[295],[1745729186]
7734931,"2025-04-25 19:08:15","2025-04-26 01:02:00",31,323,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Gerrard home game","Home Game",CAD,0.636297,500,235,-415,-415,1,150,,,,1,3,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""}]","[-150,0,-265]","[1745632846,1745632846,1745643767]"
7727838,"2025-04-24 16:41:45","2025-04-24 23:56:00",47,387,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.636174,500,430,-770,-770,2,700,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":3,""n"":""Rebuy""}]","[-275,0,-425,0,-70]","[1745528447,1745528447,1745553069,1745553069,1745553370]"
7720629,"2025-04-23 19:15:49","2025-04-24 03:37:00",51,450,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Gerrard home game","Home Game",CAD,0.627869,500,490,-1010,-1010,5,1000,,,,1,3,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":3,""n"":""Rebuy""},{""p"":5,""n"":""Rebuy""},{""p"":7,""n"":""Rebuy""},{""p"":9,""n"":""Rebuy""}]","[-200,0,-200,0,-200,0,-200,0,-200,0,-10]","[1745454904,1745454904,1745464555,1745464555,1745465275,1745465275,1745467633,1745467633,1745470346,1745470346,1745480275]"
7713946,"2025-04-22 19:27:01","2025-04-23 03:32:00",97,388,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.627869,500,500,-275,-275,6,275,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":3,""n"":""Rebuy""},{""p"":5,""n"":""Rebuy""},{""p"":8,""n"":""Rebuy""},{""p"":10,""n"":""Rebuy""},{""p"":12,""n"":""Rebuy""}]","[-25,0,-25,0,-25,0,150,-50,0,-50,0,-125,0]","[1745367758,1745367758,1745367862,1745367862,1745368087,1745368087,1745373103,1745386276,1745386276,1745386588,1745386588,1745390380,1745390380]"
7706999,"2025-04-21 18:41:23","2025-04-22 02:23:00",114,348,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.635275,500,385,-515,-515,8,400,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":2,""n"":""Rebuy""},{""p"":5,""n"":""Rebuy""},{""p"":7,""n"":""Rebuy""},{""p"":9,""n"":""Rebuy""},{""p"":11,""n"":""Rebuy""},{""p"":13,""n"":""Rebuy""},{""p"":15,""n"":""Rebuy""},{""p"":18,""n"":""Rebuy""}]","[-72,-75,0,-53,-50,0,-50,0,-75,0,-75,0,-25,0,-25,0,210,-115,-90,-115]","[1745279521,1745280130,1745280130,1745283678,1745285274,1745285274,1745286255,1745286255,1745291040,1745291040,1745295768,1745295768,1745296995,1745296995,1745297425,1745297425,1745298895,1745302426,1745302426,1745302823]"
7691765,"2025-04-19 12:15:17","2025-04-19 22:04:00",79,510,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Playground Montreal",Casino,CAD,0.635275,500,1270,520,520,4,250,,,,1,3,0,0,0,0,25,,,,,,no,365,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":3,""n"":""Rebuy""},{""p"":5,""n"":""Rebuy""},{""p"":16,""n"":""Rebuy""}]","[-163,-13,-32,-7,-42,8,71,322,466,547,487,373,407,415,224,-31,-6,86,106,826,744,658,730,770]","[1745082346,1745082346,1745082529,1745082529,1745084728,1745084728,1745087158,1745088750,1745090905,1745097163,1745099985,1745101016,1745102115,1745102648,1745103525,1745108893,1745108917,1745110080,1745110290,1745111655,1745112379,1745113112,1745113895,1745114146]"
7688448,"2025-04-18 22:01:44","2025-04-19 00:53:00",19,152,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Playground Montreal",Casino,CAD,0.635275,500,805,180,180,1,125,,,,1,3,0,0,0,0,25,,,,,,no,365,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""}]","[-131,-6,105,145,269,305]","[1745031458,1745031495,1745033162,1745033436,1745036703,1745038416]"
7685680,"2025-04-18 14:29:51","2025-04-18 18:52:00",30,232,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Playground Montreal",Casino,CAD,0.635275,500,678,178,178,0,0,,,,1,3,0,0,0,0,25,,,,,,no,365,no,0,0,0,,,,[],[178],[1745016100]
7683029,"2025-04-18 02:22:03","2025-04-18 03:02:00",0,40,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Playground Montreal",Casino,CAD,0.635275,900,903,3,3,0,0,,,,2,5,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[3],[1744959608]
7679295,"2025-04-17 15:44:42","2025-04-17 19:03:00",26,172,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Playground Montreal",Casino,CAD,0.633579,500,815,-60,-60,5,375,,,,1,3,0,0,0,0,25,,,,,,no,365,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":4,""n"":""Rebuy""},{""p"":7,""n"":""Rebuy""},{""p"":9,""n"":""Rebuy""},{""p"":12,""n"":""Rebuy""}]","[-159,-9,1,-42,8,-20,-51,-1,-75,0,38,-44,6,329,315]","[1744919625,1744919625,1744921316,1744922558,1744922583,1744924006,1744924787,1744924787,1744926337,1744926337,1744927931,1744929800,1744929800,1744930718,1744930955]"
7673224,"2025-04-16 17:41:17","2025-04-17 00:58:00",49,388,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Playground Montreal",Casino,CAD,0.63521,1000,1231,231,231,0,0,,,,2,5,0,0,0,0,25,,,,,,no,365,no,0,0,0,,,,[],"[636,785,475,371,410,564,462,410,611,462,435,391,273,231]","[1744843547,1744847216,1744847352,1744847532,1744848436,1744850888,1744851684,1744854148,1744858402,1744860668,1744861355,1744864162,1744864591,1744865921]"
7668671,"2025-04-15 22:25:32","2025-04-16 02:57:00",24,247,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Playground Montreal",Casino,CAD,0.634657,1000,915,-385,-385,3,300,,,,2,5,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":9,""n"":""Rebuy""},{""p"":11,""n"":""Rebuy""}]","[-50,0,208,147,105,150,461,-16,-111,-11,-168,-18,-65,-85]","[1744770903,1744770903,1744771649,1744773669,1744776137,1744778353,1744780337,1744781104,1744781552,1744781552,1744782015,1744782027,1744782770,1744786655]"
7666889,"2025-04-15 16:36:56","2025-04-15 19:10:00",20,133,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Playground Montreal",Casino,CAD,0.634657,1000,1081,-919,-919,1,1000,,,,2,5,0,0,0,0,25,,,,,,no,365,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""}]","[-1000,0,410,377,285,131,100,81]","[1744750791,1744750791,1744751249,1744752534,1744753560,1744754522,1744756766,1744758277]"
7666733,"2025-04-15 15:58:52","2025-04-15 16:36:00",5,32,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Playground Montreal",Casino,CAD,0.634657,500,476,-24,-24,0,0,,,,1,3,0,0,0,0,25,,,,,,no,365,no,0,0,0,,,,[],[-24],[1744749401]
7661556,"2025-04-14 20:08:13","2025-04-15 03:02:00",43,371,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Playground Montreal",Casino,CAD,0.634705,1000,1845,145,145,4,700,,,,2,5,0,0,0,0,25,,,,,,no,365,no,0,0,0,,,,"[{""p"":2,""n"":""Rebuy""},{""p"":5,""n"":""Rebuy""},{""p"":13,""n"":""Rebuy""},{""p"":15,""n"":""Rebuy""}]","[-345,-296,4,-20,-25,0,-5,99,44,-460,-453,-278,-453,-278,-210,-10,11,243,319,333,397,488,829,860,472,427,529,893,863,845]","[1744676932,1744677062,1744677142,1744681283,1744681491,1744681491,1744682676,1744683523,1744684094,1744684780,1744684819,1744684885,1744684900,1744684900,1744685676,1744686217,1744686520,1744688786,1744690426,1744691172,1744691973,1744692290,1744693358,1744694774,1744696248,1744698359,1744698798,1744699203,1744699780,1744700554]"
7654502,"2025-04-13 19:13:19","2025-04-14 04:45:00",47,525,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Gerrard home game","Home Game",CAD,0.634659,400,480,80,80,0,0,,,,1,3,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],"[360,345,382,399,269,251,290,235,192,168,555,516,412,349,329,309,302,327,297,262,204,266,278,275,463,462,610,595,663,605,598,342,347,398,377,370,315,289,266,230,223,287,298,80]","[1744586002,1744586420,1744588493,1744589032,1744590933,1744592039,1744592366,1744594140,1744595367,1744597316,1744597725,1744598131,1744598925,1744599530,1744599680,1744600533,1744601554,1744601892,1744602511,1744604213,1744605920,1744606439,1744606782,1744607559,1744608116,1744608461,1744609684,1744610884,1744611036,1744611864,1744612594,1744613080,1744613623,1744613861,1744614239,1744614830,1744615663,1744616022,1744617652,1744618264,1744618724,1744619102,1744619415,1744620142]"
7648029,"2025-04-12 21:51:11","2025-04-13 02:40:00",49,240,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.634659,500,497,-270,-270,6,267,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":3,""n"":""Rebuy""},{""p"":6,""n"":""Rebuy""},{""p"":14,""n"":""Rebuy""},{""p"":17,""n"":""Rebuy""},{""p"":20,""n"":""Rebuy""}]","[-15,0,-23,-21,-41,-17,33,25,-13,-10,-26,9,1,-52,-2,-12,-65,-15,-19,-99,1,-3]","[1744509500,1744509512,1744511684,1744511684,1744512374,1744512579,1744512579,1744514545,1744516325,1744517496,1744517795,1744518676,1744520616,1744522109,1744522109,1744523539,1744524039,1744524107,1744525086,1744525593,1744525593,1744526449]"
7647822,"2025-04-12 21:31:58","2025-04-12 21:47:00",0,15,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.634659,1000,1094,94,94,0,0,,,,2,5,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,[],[94],[1744508422]
7636670,"2025-04-11 19:17:27","2025-04-12 01:58:00",50,351,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Gerrard home game","Home Game",CAD,0.646325,500,965,465,465,0,0,,,,1,3,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],"[198,145,240,1200,1136,1123,887,919,945,924,959,910,867,352,360,445,440,545,556,505,422,465]","[1744414628,1744417416,1744418002,1744420391,1744421472,1744423488,1744424318,1744425130,1744425526,1744426047,1744426197,1744429535,1744430849,1744431826,1744432470,1744432736,1744432882,1744433957,1744434494,1744435510,1744437255,1744437476]"
7629865,"2025-04-10 21:15:04","2025-04-11 02:42:00",58,269,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.646325,500,475,-625,-625,6,600,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":2,""n"":""Rebuy""},{""p"":10,""n"":""Rebuy""},{""p"":12,""n"":""Rebuy""},{""p"":14,""n"":""Rebuy""},{""p"":15,""n"":""Rebuy""},{""p"":19,""n"":""Rebuy""}]","[15,-227,-2,14,-2,193,156,140,-71,-75,0,-47,3,-136,-86,14,-6,5,-106,-6,-24,-25]","[1744335060,1744335836,1744335889,1744336037,1744338812,1744340404,1744343475,1744345018,1744347594,1744347632,1744347632,1744348305,1744348326,1744349236,1744349267,1744349330,1744349638,1744351600,1744352104,1744352128,1744352764,1744353677]"
7623120,"2025-04-09 19:21:08","2025-04-10 04:20:00",55,484,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Gerrard home game","Home Game",CAD,0.637021,350,1205,855,855,0,0,,,,1,3,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],"[150,184,486,739,838,811,797,850,766,762,755,700,790,778,748,744,725,749,881,896,1056,1115,1091,1058,1070,1066,1035,1040,1049,984,1149,931,925,888,879,875,855]","[1744240872,1744241215,1744241796,1744243497,1744244007,1744244652,1744246325,1744248775,1744252117,1744252751,1744253817,1744254815,1744255225,1744255679,1744256072,1744256496,1744257035,1744258209,1744258501,1744259466,1744260536,1744261769,1744262109,1744262475,1744263358,1744264475,1744265165,1744265945,1744266877,1744268708,1744269684,1744271003,1744271416,1744272339,1744272743,1744272997,1744273207]"
7616132,"2025-04-08 17:04:01","2025-04-09 00:32:00",79,369,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.643304,500,1369,869,869,0,0,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,[],"[550,579,560,668,849,990,948,942,945,911,967,870,888,869]","[1744149325,1744150128,1744150654,1744153344,1744155052,1744156740,1744158967,1744159490,1744162031,1744163192,1744164190,1744167364,1744170972,1744172364]"
7600182,"2025-04-06 19:18:40","2025-04-07 04:20:00",55,486,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Gerrard home game","Home Game",CAD,0.643304,450,3015,2565,2565,0,0,,,,1,3,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],"[50,150,120,355,340,428,854,838,875,760,830,853,911,965,1373,1450,1576,1683,1646,1598,1745,1687,1676,1720,1616,2122,2103,2098,2150,2096,2128,2148,2624,2610,2603,2583,2568,2565]","[1743981525,1743981589,1743982639,1743984341,1743984869,1743986900,1743987612,1743990057,1743990732,1743991507,1743994775,1743996209,1743997028,1743997412,1743997873,1743998997,1743999989,1744001258,1744001478,1744001879,1744002440,1744002639,1744003267,1744004264,1744005576,1744006162,1744006599,1744007874,1744008251,1744009894,1744010677,1744011240,1744011600,1744012984,1744013747,1744013822,1744013901,1744014040]"
7590554,"2025-04-05 16:21:21","2025-04-06 03:07:00",103,543,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.640743,500,859,209,209,2,150,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":4,""n"":""Rebuy""}]","[-49,1,-29,-102,-2,17,153,173,110,87,52,114,221,417,400,373,428,475,514,411,364,358,385,377,359]","[1743888836,1743888869,1743889975,1743890737,1743890737,1743892880,1743894936,1743897796,1743902755,1743904161,1743904804,1743905318,1743907316,1743908054,1743911922,1743912615,1743914737,1743915878,1743917427,1743918069,1743919097,1743919547,1743919713,1743920816,1743922265]"
7582445,"2025-04-04 16:52:26","2025-04-05 03:30:00",96,542,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.642978,500,696,121,121,2,75,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":2,""n"":""Rebuy""},{""p"":4,""n"":""Rebuy""}]","[-45,-49,1,-24,1,24,72,63,182,252,451,393,445,451,432,398,431,366,277,269,257,176,331,327,300,423,403,354,327,282,269,265,253,236,191]","[1743802104,1743802862,1743802862,1743803280,1743803280,1743805205,1743805982,1743807102,1743807456,1743810470,1743811123,1743812027,1743812630,1743814531,1743815606,1743816557,1743819541,1743820310,1743821001,1743822048,1743823056,1743823869,1743825584,1743826469,1743827686,1743828412,1743829655,1743831334,1743833173,1743833456,1743834812,1743835520,1743837134,1743837881,1743838251]"
7575116,"2025-04-03 20:41:17","2025-04-04 04:39:00",60,418,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.642978,500,585,85,85,0,0,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,[],"[33,119,117,93,175,-433,171,178,197,180,149,223,174,295,285,276,331,249,274,72,85]","[1743729311,1743730200,1743730824,1743733908,1743736800,1743737690,1743737693,1743740760,1743741983,1743743576,1743744594,1743744799,1743746063,1743750251,1743751940,1743753040,1743753278,1743753839,1743754230,1743754878,1743755400]"
7567556,"2025-04-02 19:01:54","2025-04-03 05:10:00",69,539,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.64762,500,938,-187,-187,6,625,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":5,""n"":""Rebuy""},{""p"":8,""n"":""Rebuy""},{""p"":11,""n"":""Rebuy""},{""p"":13,""n"":""Rebuy""},{""p"":18,""n"":""Rebuy""}]","[-32,-7,11,59,-194,6,2,-268,-93,-87,-90,10,-91,9,29,-4,-12,-20,5,149,205,470,445,441,401,509,476,406,367,338,196,317,330,354,429,425,370,365,518,493,428,424,438]","[1743638082,1743638082,1743638886,1743639569,1743640767,1743640767,1743641266,1743641689,1743641764,1743641904,1743643224,1743643224,1743643453,1743643484,1743644304,1743645190,1743647155,1743647872,1743647872,1743648704,1743650179,1743652899,1743653410,1743653722,1743656205,1743657330,1743659834,1743660518,1743661136,1743663465,1743664433,1743664829,1743665095,1743666785,1743667180,1743668477,1743668635,1743669240,1743669924,1743670630,1743670819,1743671206,1743671401]"
7561400,"2025-04-01 18:52:52","2025-04-02 03:47:00",64,470,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.64236,500,776,-224,-224,4,500,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":2,""n"":""Rebuy""},{""p"":9,""n"":""Rebuy""},{""p"":11,""n"":""Rebuy""},{""p"":13,""n"":""Rebuy""}]","[-51,-87,-12,56,80,-96,-18,-96,-118,-18,-239,-14,-89,11,5,54,110,106,154,122,289,323,304,276]","[1743550664,1743551088,1743551202,1743551467,1743553034,1743554264,1743555136,1743555141,1743555150,1743555150,1743555915,1743555915,1743556187,1743556270,1743557053,1743558101,1743561156,1743564373,1743566667,1743569108,1743569610,1743570608,1743573063,1743579210]"
7548028,"2025-03-30 15:40:04","2025-03-31 00:23:00",60,463,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.638816,500,828,-72,-72,3,400,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":8,""n"":""Rebuy""},{""p"":11,""n"":""Rebuy""}]","[-324,1,-3,33,22,18,-21,-57,-7,-20,-28,-3,43,391,409,389,215,204,183,164,332,328]","[1743366360,1743366360,1743366863,1743368387,1743371228,1743373074,1743373789,1743375382,1743375434,1743375546,1743377637,1743377637,1743379076,1743380337,1743381798,1743385351,1743387251,1743390085,1743391175,1743391424,1743393251,1743394195]"
7542256,"2025-03-29 18:49:13","2025-03-30 03:07:00",71,427,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.638816,500,835,-115,-115,5,450,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":3,""n"":""Rebuy""},{""p"":7,""n"":""Rebuy""},{""p"":12,""n"":""Rebuy""},{""p"":14,""n"":""Rebuy""},{""p"":17,""n"":""Rebuy""}]","[68,58,-75,0,-3,-15,-110,-10,57,16,46,-221,-21,-90,-65,-55,-59,-9,102,83,131,158,175,126,102,67,53,75,369,371,338,335]","[1743291971,1743292732,1743293984,1743293984,1743294301,1743295918,1743296181,1743296203,1743296531,1743297014,1743298200,1743299181,1743299264,1743299991,1743299991,1743300133,1743300823,1743300823,1743301144,1743301904,1743302710,1743304607,1743305611,1743307218,1743308044,1743310303,1743313107,1743314537,1743314899,1743315866,1743317899,1743318430]"
7532402,"2025-03-28 15:09:43","2025-03-29 00:34:00",74,490,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.65063,500,1518,1018,1018,0,0,,,,1,3,0,0,0,0,25,,,,,,no,1437,no,0,0,0,,,,[],"[82,172,241,256,267,317,303,289,311,556,930,1017,1290,1210,1214,1058,1039,1035,1030,1020,980,976,1018]","[1743190643,1743191855,1743193851,1743195980,1743197152,1743197668,1743199557,1743201383,1743202511,1743202818,1743204798,1743206396,1743208226,1743208502,1743216420,1743217578,1743218583,1743219232,1743220166,1743221263,1743221915,1743222400,1743222752]"
7526757,"2025-03-27 18:24:28","2025-03-28 04:09:00",79,506,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.65063,500,1076,576,576,0,0,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,[],"[396,407,642,566,591,544,558,590,656,679,622,839,882,1029,1063,1059,858,873,638,615,618,610,606,576]","[1743116091,1743119329,1743121199,1743125807,1743127492,1743128796,1743130589,1743131036,1743131658,1743133085,1743136426,1743137439,1743138551,1743140506,1743141230,1743141355,1743141586,1743143200,1743143970,1743144380,1743146814,1743148243,1743148795,1743149108]"
7518882,"2025-03-26 17:59:55","2025-03-27 05:05:00",94,571,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.64929,500,681,-119,-119,3,300,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":4,""n"":""Rebuy""},{""p"":6,""n"":""Rebuy""}]","[-92,8,-12,-41,9,-455,-305,-5,38,95,79,159,183,215,247,278,268,181,139,128,253,200,175,238,288,203,382,258,254,240,199,192,181]","[1743027888,1743027910,1743028207,1743028942,1743029001,1743030777,1743030777,1743030795,1743031074,1743031358,1743034163,1743034399,1743036420,1743037417,1743038533,1743039821,1743040457,1743044557,1743046000,1743047342,1743048047,1743049084,1743050540,1743052546,1743053943,1743055607,1743056848,1743057726,1743058824,1743061248,1743063080,1743064440,1743065960]"
7511991,"2025-03-25 15:03:46","2025-03-25 22:01:00",62,355,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.64661,500,417,-383,-383,1,300,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""}]","[-163,137,124,120,224,170,112,150,310,384,369,463,395,270,146,-90,-83]","[1742931911,1742931911,1742935558,1742936818,1742939823,1742944338,1742944982,1742945771,1742947296,1742948469,1742949836,1742950710,1742951001,1742951738,1742951983,1742953916,1742954470]"
7499344,"2025-03-23 14:40:15","2025-03-24 02:50:00",126,604,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.637441,500,1363,488,488,6,375,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":11,""n"":""Rebuy""},{""p"":16,""n"":""Rebuy""},{""p"":19,""n"":""Rebuy""},{""p"":25,""n"":""Rebuy""},{""p"":27,""n"":""Rebuy""}]","[-27,-2,30,56,38,27,70,66,75,22,-34,16,35,12,42,-203,-3,-12,-31,-6,-13,-18,-21,14,-25,0,-60,-10,94,283,241,324,346,692,657,639,701,899,745,840,887,863]","[1742757339,1742757339,1742759074,1742761095,1742761490,1742764122,1742764459,1742765989,1742767102,1742769332,1742769723,1742769778,1742770438,1742772306,1742772309,1742772896,1742772896,1742773450,1742776911,1742776957,1742777703,1742778932,1742779454,1742779883,1742780828,1742780828,1742783121,1742783121,1742783554,1742783896,1742784796,1742784997,1742785329,1742786482,1742788090,1742790265,1742791377,1742792979,1742794387,1742797488,1742797910,1742798717]"
7492755,"2025-03-22 16:57:32","2025-03-23 04:03:00",135,530,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.637441,500,633,8,8,2,125,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":7,""n"":""Rebuy""},{""p"":18,""n"":""Rebuy""}]","[70,52,75,13,-6,-37,-38,-13,52,62,74,36,70,36,45,50,64,-94,6,125,66,54,134,197,157,156,106,133]","[1742678583,1742679095,1742680840,1742683547,1742685793,1742686928,1742687024,1742687024,1742688073,1742688431,1742688953,1742690662,1742691772,1742692616,1742694195,1742697879,1742706530,1742707536,1742707536,1742707987,1742708441,1742710288,1742712358,1742713055,1742714371,1742715988,1742716381,1742717024]"
7484030,"2025-03-21 16:48:04","2025-03-22 03:28:00",94,546,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.643893,500,667,-58,-58,3,225,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":10,""n"":""Rebuy""},{""p"":17,""n"":""Rebuy""}]","[-34,-9,38,9,15,32,61,9,-21,-125,0,-5,10,8,6,-9,-78,-3,105,64,60,73,250,232,262,230,226,167]","[1742592165,1742592257,1742592508,1742593974,1742595306,1742598628,1742599000,1742600867,1742604625,1742605589,1742605589,1742606161,1742607194,1742608186,1742610889,1742611151,1742611700,1742611755,1742612211,1742617135,1742617764,1742619111,1742620124,1742620850,1742622493,1742624883,1742627549,1742628537]"
7475860,"2025-03-20 15:36:09","2025-03-21 03:28:00",88,624,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.639765,500,1701,1151,1151,1,50,,,,1,3,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""}]","[-51,-1,59,140,448,452,390,331,327,431,324,447,353,324,397,393,372,439,473,765,748,815,787,892,1192,1201]","[1742499706,1742499706,1742500980,1742501931,1742503560,1742505411,1742507553,1742510380,1742511363,1742511681,1742513605,1742514852,1742519947,1742521706,1742525411,1742527430,1742528131,1742528743,1742531073,1742533306,1742535100,1742536573,1742537350,1742538686,1742540312,1742542125]"
